age,d13C,source,assigned.location,assigned.lat,assigned.lon,category,X,plng_PALEOMAP,plat_PALEOMAP,validtime_PALEOMAP,plng_MERDITH2021,plat_MERDITH2021,validtime_MERDITH2021,plng_CAO2024,plat_CAO2024,validtime_CAO2024,plng_TorsvikCocks2017,plat_TorsvikCocks2017,validtime_TorsvikCocks2017,MAT,GMST_Li22,GMST_PhanDA,GMST_PhanDA_hi,GMST_PhanDA_lo,temp_offset,temp_offset_PhanDA
5.322313,-0.05,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.261648067,-28.6359005,FALSE,2.725031629,-31.34781448,TRUE,2.725031629,-31.34781448,TRUE,3.401845722,-29.87184087,TRUE,20.24045137,14.89518053,16.58130127,18.13010207,15.33627499,5.345270838,3.659150093
5.323664,-0.1,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.261498553,-28.63592698,FALSE,2.724997608,-31.34852969,TRUE,2.724997608,-31.34852969,TRUE,3.401990609,-29.87218025,TRUE,20.24006333,14.89499911,16.5817981,18.13027632,15.33685242,5.345064215,3.658265224
5.326909,-0.12,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.26113943,-28.63599057,FALSE,2.724915889,-31.35024755,TRUE,2.724915889,-31.35024755,TRUE,3.402338626,-29.87299543,TRUE,20.23913128,14.89456335,16.58299144,18.13069485,15.33823937,5.344567923,3.656139835
5.32772,0.05,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.261049677,-28.63600647,FALSE,2.724895464,-31.35067688,TRUE,2.724895464,-31.35067688,TRUE,3.402425606,-29.87319916,TRUE,20.23889834,14.89445445,16.58328968,18.13079945,15.338586,5.344443888,3.655608651
5.32845,-0.08,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260968888,-28.63602077,FALSE,2.724877079,-31.35106334,TRUE,2.724877079,-31.35106334,TRUE,3.4025039,-29.87338254,TRUE,20.23868866,14.89435642,16.58355814,18.1308936,15.33889801,5.344332242,3.655130521
5.329072,-0.2,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260900052,-28.63603296,FALSE,2.724861413,-31.35139262,TRUE,2.724861413,-31.35139262,TRUE,3.402570611,-29.87353879,TRUE,20.23851001,14.89427289,16.58378688,18.13097383,15.33916386,5.344237113,3.654723127
5.329985,-0.08,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.26079901,-28.63605085,FALSE,2.724838419,-31.35187595,TRUE,2.724838419,-31.35187595,TRUE,3.402668533,-29.87376815,TRUE,20.23824777,14.89415029,16.58412263,18.13109159,15.33955409,5.344097478,3.654125136
5.33,1.98,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina 2001",165-999,12.744,-78.7393,Planktonic foraminifera,,-78.1197775,12.78812324,FALSE,-77.58655688,12.04132937,TRUE,-77.58655688,12.04132937,TRUE,-78.48340128,11.5723809,TRUE,27.70445199,14.89414828,16.58412815,18.13109352,15.3395605,12.81030371,11.12032384
5.33,2.14,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina 2001",165-999,12.744,-78.7393,Planktonic foraminifera,,-78.1197775,12.78812324,FALSE,-77.58655688,12.04132937,TRUE,-77.58655688,12.04132937,TRUE,-78.48340128,11.5723809,TRUE,27.70445199,14.89414828,16.58412815,18.13109352,15.3395605,12.81030371,11.12032384
5.33,1.67,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina 2001",165-999,12.744,-78.7393,Planktonic foraminifera,,-78.1197775,12.78812324,FALSE,-77.58655688,12.04132937,TRUE,-77.58655688,12.04132937,TRUE,-78.48340128,11.5723809,TRUE,27.70445199,14.89414828,16.58412815,18.13109352,15.3395605,12.81030371,11.12032384
5.33,2.21,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.02957009,1.337825283,FALSE,-88.32007253,2.514691536,TRUE,-88.32007253,2.514691536,TRUE,-86.31982142,4.842729385,TRUE,27.53595307,14.89414828,16.58412815,18.13109352,15.3395605,12.6418048,10.95182493
5.33,2.3,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.02957009,1.337825283,FALSE,-88.32007253,2.514691536,TRUE,-88.32007253,2.514691536,TRUE,-86.31982142,4.842729385,TRUE,27.53595307,14.89414828,16.58412815,18.13109352,15.3395605,12.6418048,10.95182493
5.33,2.33,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.02957009,1.337825283,FALSE,-88.32007253,2.514691536,TRUE,-88.32007253,2.514691536,TRUE,-86.31982142,4.842729385,TRUE,27.53595307,14.89414828,16.58412815,18.13109352,15.3395605,12.6418048,10.95182493
5.33,2.38,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.02957009,1.337825283,FALSE,-88.32007253,2.514691536,TRUE,-88.32007253,2.514691536,TRUE,-86.31982142,4.842729385,TRUE,27.53595307,14.89414828,16.58412815,18.13109352,15.3395605,12.6418048,10.95182493
5.330423,0.11,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260750537,-28.63605944,FALSE,2.724827387,-31.35210782,TRUE,2.724827387,-31.35210782,TRUE,3.40271551,-29.87387818,TRUE,20.23812196,14.89409147,16.5842837,18.13114808,15.3397413,5.34403049,3.653838258
5.331526,-0.25,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260628468,-28.63608105,FALSE,2.724799606,-31.35269174,TRUE,2.724799606,-31.35269174,TRUE,3.402833812,-29.87415526,TRUE,20.23780515,14.89394336,16.58468933,18.13129034,15.34021273,5.343861796,3.653115822
5.331775,-0.01,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260600911,-28.63608593,FALSE,2.724793334,-31.35282355,TRUE,2.724793334,-31.35282355,TRUE,3.402860519,-29.87421781,TRUE,20.23773363,14.89390992,16.5847809,18.13132246,15.34031916,5.343823714,3.652952734
5.333067,-0.11,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260457926,-28.63611125,FALSE,2.724760791,-31.35350752,TRUE,2.724760791,-31.35350752,TRUE,3.402999095,-29.87454237,TRUE,20.23736254,14.89373642,16.58525603,18.13148909,15.34087137,5.343626115,3.652106508
5.333127,0.06,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260451286,-28.63611243,FALSE,2.72475928,-31.35353929,TRUE,2.72475928,-31.35353929,TRUE,3.403005531,-29.87455744,TRUE,20.2373453,14.89372836,16.58527809,18.13149683,15.34089702,5.343616939,3.652067209
5.334479,0.13,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.26030166,-28.63613892,FALSE,2.724725224,-31.35425502,TRUE,2.724725224,-31.35425502,TRUE,3.403150545,-29.87489707,TRUE,20.23695697,14.89354681,16.58577529,18.13167121,15.34147488,5.343410163,3.651181685
5.334608,-0.1,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260287383,-28.63614145,FALSE,2.724721975,-31.35432331,TRUE,2.724721975,-31.35432331,TRUE,3.403164381,-29.87492948,TRUE,20.23691992,14.89352949,16.58582273,18.13168785,15.34153002,5.343390434,3.651097194
5.33583,-0.05,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260152145,-28.6361654,FALSE,2.724691193,-31.35497022,TRUE,2.724691193,-31.35497022,TRUE,3.403295454,-29.87523645,TRUE,20.23656893,14.89336539,16.58627211,18.13184546,15.34205231,5.34320354,3.650296816
5.336144,0,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260117394,-28.63617155,FALSE,2.724683283,-31.35513645,TRUE,2.724683283,-31.35513645,TRUE,3.403329134,-29.87531533,TRUE,20.23647874,14.89332322,16.58638759,18.13188596,15.34218652,5.343155517,3.650091154
5.337182,-0.3,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.260002519,-28.63619189,FALSE,2.724657135,-31.35568596,TRUE,2.724657135,-31.35568596,TRUE,3.403440473,-29.87557608,TRUE,20.2361806,14.89318383,16.58676931,18.13201984,15.34263017,5.342996765,3.649411292
5.338523,-0.03,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.25985411,-28.63621817,FALSE,2.724623353,-31.35639587,TRUE,2.724623353,-31.35639587,TRUE,3.403584315,-29.87591295,TRUE,20.23579543,14.89300376,16.58726246,18.1321928,15.34320333,5.342791671,3.648532972
5.339075,-0.06,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.25979302,-28.63622899,FALSE,2.724609447,-31.35668809,TRUE,2.724609447,-31.35668809,TRUE,3.403643526,-29.87605161,TRUE,20.23563688,14.89292963,16.58746545,18.13226399,15.34343926,5.342707248,3.648171427
5.339843,0.06,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.259708026,-28.63624404,FALSE,2.724590099,-31.35709466,TRUE,2.724590099,-31.35709466,TRUE,3.403725906,-29.87624454,TRUE,20.23541629,14.8928265,16.58774788,18.13236305,15.34376752,5.34258979,3.647668407
5.34,2.65,"Chaisson, W.P. & Ravelo, A. 1997",925,0.32,159.369,Planktonic foraminifera,,163.0737661,-1.875223722,FALSE,163.8346512,1.174372948,TRUE,163.8346512,1.174372948,TRUE,159.3762239,1.951219297,TRUE,29.13948863,14.89280542,16.58780562,18.1323833,15.34383462,14.24668321,12.55168301
5.34,1.93,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina 2001",165-999,12.744,-78.7393,Planktonic foraminifera,,-78.1186145,12.78819955,FALSE,-77.58403859,12.04012855,TRUE,-77.58403859,12.04012855,TRUE,-78.48294605,11.57017785,TRUE,27.70181024,14.89280542,16.58780562,18.1323833,15.34383462,12.80900482,11.11400462
5.34,1.8,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina 2001",165-999,12.744,-78.7393,Planktonic foraminifera,,-78.1186145,12.78819955,FALSE,-77.58403859,12.04012855,TRUE,-77.58403859,12.04012855,TRUE,-78.48294605,11.57017785,TRUE,27.70181024,14.89280542,16.58780562,18.1323833,15.34383462,12.80900482,11.11400462
5.34,1.96,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.04110976,1.328597397,FALSE,-88.32636759,2.508583254,TRUE,-88.32636759,2.508583254,TRUE,-86.3196094,4.840850057,TRUE,27.53415719,14.89280542,16.58780562,18.1323833,15.34383462,12.64135177,10.94635157
5.34,2.21,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.04110976,1.328597397,FALSE,-88.32636759,2.508583254,TRUE,-88.32636759,2.508583254,TRUE,-86.3196094,4.840850057,TRUE,27.53415719,14.89280542,16.58780562,18.1323833,15.34383462,12.64135177,10.94635157
5.34,2.29,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.04110976,1.328597397,FALSE,-88.32636759,2.508583254,TRUE,-88.32636759,2.508583254,TRUE,-86.3196094,4.840850057,TRUE,27.53415719,14.89280542,16.58780562,18.1323833,15.34383462,12.64135177,10.94635157
5.340427,-0.06,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.259643394,-28.63625548,FALSE,2.724575386,-31.35740382,TRUE,2.724575386,-31.35740382,TRUE,3.403788551,-29.87639124,TRUE,20.23524855,14.89274808,16.58796265,18.13243837,15.34401712,5.342500472,3.647285903
5.341162,-0.25,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.259562052,-28.63626988,FALSE,2.724556869,-31.35779292,TRUE,2.724556869,-31.35779292,TRUE,3.403867393,-29.87657588,TRUE,20.23503744,14.89264938,16.58823294,18.13253317,15.34433127,5.342388061,3.646804497
5.341778,-0.09,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.259493879,-28.63628195,FALSE,2.72454135,-31.35811902,TRUE,2.72454135,-31.35811902,TRUE,3.403933471,-29.87673062,TRUE,20.23486051,14.89256666,16.58845947,18.13261262,15.34459456,5.34229385,3.646401033
5.342481,0.04,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.259416077,-28.63629573,FALSE,2.724523638,-31.35849118,TRUE,2.724523638,-31.35849118,TRUE,3.404008882,-29.87690722,TRUE,20.23465859,14.89247225,16.588718,18.13270329,15.34489503,5.342186332,3.645940587
5.34313,0.13,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.259344252,-28.63630845,FALSE,2.724507287,-31.35883476,TRUE,2.724507287,-31.35883476,TRUE,3.404078501,-29.87707025,TRUE,20.23447218,14.8923851,16.58895667,18.132787,15.34517242,5.342087074,3.645515509
5.344482,0.11,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.259194626,-28.63633494,FALSE,2.724473222,-31.35955049,TRUE,2.724473222,-31.35955049,TRUE,3.404223533,-29.87740987,TRUE,20.23408385,14.89220355,16.58945386,18.13296137,15.34575028,5.341880298,3.644629985
5.345834,0.08,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.259045,-28.63636143,FALSE,2.724439157,-31.36026622,TRUE,2.724439157,-31.36026622,TRUE,3.404368568,-29.8777495,TRUE,20.23369552,14.89202199,16.58995106,18.13313575,15.34632814,5.341673523,3.643744461
5.347185,0.07,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.258895484,-28.63638791,FALSE,2.724405115,-31.36098143,TRUE,2.724405115,-31.36098143,TRUE,3.404513498,-29.87808887,TRUE,20.23330747,14.89184057,16.59044788,18.13331,15.34690557,5.3414669,3.642859591
5.348537,0.01,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.258745857,-28.6364144,FALSE,2.724371047,-31.36169716,TRUE,2.724371047,-31.36169716,TRUE,3.404658538,-29.8784285,TRUE,20.23291914,14.89165902,16.59094508,18.13348438,15.34748343,5.341260124,3.641974067
5.349889,0.17,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.25859623,-28.63644089,FALSE,2.724336978,-31.36241289,TRUE,2.724336978,-31.36241289,TRUE,3.404803581,-29.87876812,TRUE,20.23253081,14.89147747,16.59144227,18.13365876,15.34806129,5.341053349,3.641088543
5.35,1.81,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina 2001",165-999,12.744,-78.7393,Planktonic foraminifera,,-78.11745151,12.78827584,FALSE,-77.58152048,12.03892731,TRUE,-77.58152048,12.03892731,TRUE,-78.48249091,11.56797478,TRUE,27.69916849,14.89146256,16.59148309,18.13367307,15.34810874,12.80770593,11.10768539
5.35,2.06,"Haug, Gerald H; Tiedemann, Ralf; Zahn, Rainer; Ravelo, Ana Christina 2001",165-999,12.744,-78.7393,Planktonic foraminifera,,-78.11745151,12.78827584,FALSE,-77.58152048,12.03892731,TRUE,-77.58152048,12.03892731,TRUE,-78.48249091,11.56797478,TRUE,27.69916849,14.89146256,16.59148309,18.13367307,15.34810874,12.80770593,11.10768539
5.35,2.4,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.05264837,1.319368053,FALSE,-88.33266509,2.502481172,TRUE,-88.33266509,2.502481172,TRUE,-86.31939746,4.83897072,TRUE,27.5323613,14.89146256,16.59148309,18.13367307,15.34810874,12.64089874,10.94087821
5.35,2.5,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.05264837,1.319368053,FALSE,-88.33266509,2.502481172,TRUE,-88.33266509,2.502481172,TRUE,-86.31939746,4.83897072,TRUE,27.5323613,14.89146256,16.59148309,18.13367307,15.34810874,12.64089874,10.94087821
5.35,2.66,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.05264837,1.319368053,FALSE,-88.33266509,2.502481172,TRUE,-88.33266509,2.502481172,TRUE,-86.31939746,4.83897072,TRUE,27.5323613,14.89146256,16.59148309,18.13367307,15.34810874,12.64089874,10.94087821
5.35,2.72,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.05264837,1.319368053,FALSE,-88.33266509,2.502481172,TRUE,-88.33266509,2.502481172,TRUE,-86.31939746,4.83897072,TRUE,27.5323613,14.89146256,16.59148309,18.13367307,15.34810874,12.64089874,10.94087821
5.351241,-0.31,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.258446604,-28.63646738,FALSE,2.724302907,-31.36312862,TRUE,2.724302907,-31.36312862,TRUE,3.404948626,-29.87910775,TRUE,20.23214248,14.89129591,16.59193947,18.13383313,15.34863915,5.340846573,3.640203019
5.352593,0.03,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.258296977,-28.63649388,FALSE,2.724268836,-31.36384436,TRUE,2.724268836,-31.36384436,TRUE,3.405093673,-29.87944737,TRUE,20.23175415,14.89111436,16.59243666,18.13400751,15.34921701,5.340639797,3.639317494
5.353944,0.22,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.25814746,-28.63652035,FALSE,2.724234788,-31.36455956,TRUE,2.724234788,-31.36455956,TRUE,3.405238616,-29.87978674,TRUE,20.23136611,14.89093294,16.59293349,18.13418176,15.34979445,5.340433175,3.638432625
5.355296,0.23,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.257997833,-28.63654684,FALSE,2.724200714,-31.36527529,TRUE,2.724200714,-31.36527529,TRUE,3.405383668,-29.88012636,TRUE,20.23097778,14.89075138,16.59343068,18.13435614,15.35037231,5.340226399,3.637547101
5.356648,0.18,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.257848206,-28.63657333,FALSE,2.724166638,-31.36599102,TRUE,2.724166638,-31.36599102,TRUE,3.405528723,-29.88046598,TRUE,20.23058945,14.89056983,16.59392787,18.13453052,15.35095017,5.340019623,3.636661577
5.358,0.39,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.257698579,-28.63659982,FALSE,2.724132562,-31.36670676,TRUE,2.724132562,-31.36670676,TRUE,3.40567378,-29.8808056,TRUE,20.23020112,14.89038827,16.59442507,18.13470489,15.35152803,5.339812848,3.635776052
5.36,1.63,"Kennett, James P 1986",90-590,-31.167,163.359,Planktonic foraminifera,,163.3633217,-34.5052041,TRUE,164.2535874,-31.77520259,TRUE,164.2535874,-31.77520259,TRUE,163.0808346,-29.55789458,TRUE,22.12771885,14.8901197,16.59516056,18.13496285,15.35238285,7.23759915,5.532558289
5.36,2.42,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.06418589,1.310137253,FALSE,-88.33896503,2.496385292,TRUE,-88.33896503,2.496385292,TRUE,-86.31918561,4.837091374,TRUE,27.53056541,14.8901197,16.59516056,18.13496285,15.35238285,12.64044571,10.93540485
5.36,2.46,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.06418589,1.310137253,FALSE,-88.33896503,2.496385292,TRUE,-88.33896503,2.496385292,TRUE,-86.31918561,4.837091374,TRUE,27.53056541,14.8901197,16.59516056,18.13496285,15.35238285,12.64044571,10.93540485
5.36,2.53,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.06418589,1.310137253,FALSE,-88.33896503,2.496385292,TRUE,-88.33896503,2.496385292,TRUE,-86.31918561,4.837091374,TRUE,27.53056541,14.8901197,16.59516056,18.13496285,15.35238285,12.64044571,10.93540485
5.36,2.74,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.06418589,1.310137253,FALSE,-88.33896503,2.496385292,TRUE,-88.33896503,2.496385292,TRUE,-86.31918561,4.837091374,TRUE,27.53056541,14.8901197,16.59516056,18.13496285,15.35238285,12.64044571,10.93540485
5.360238,0.18,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.257450897,-28.63664367,FALSE,2.724076151,-31.36789153,TRUE,2.724076151,-31.36789153,TRUE,3.405913903,-29.88136778,TRUE,20.22955831,14.89008774,16.59524809,18.13499355,15.35248458,5.339470567,3.634310222
5.362476,0.26,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.257203215,-28.63668753,FALSE,2.724019738,-31.3690763,TRUE,2.724019738,-31.3690763,TRUE,3.406154032,-29.88192996,TRUE,20.2289155,14.88978721,16.59607111,18.1352822,15.35344112,5.339128286,3.632844391
5.366952,0.28,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.25670785,-28.63677522,FALSE,2.7239069,-31.37144584,TRUE,2.7239069,-31.37144584,TRUE,3.406634311,-29.88305432,TRUE,20.22762987,14.88918615,16.59771714,18.1358595,15.35535422,5.338443724,3.629912729
5.36919,-0.19,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.256460167,-28.63681907,FALSE,2.723850476,-31.37263061,TRUE,2.723850476,-31.37263061,TRUE,3.406874461,-29.88361649,TRUE,20.22698706,14.88888562,16.59854016,18.13614815,15.35631077,5.338101443,3.628446898
5.37,2.48,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.07572235,1.300904997,FALSE,-88.34526741,2.490295615,TRUE,-88.34526741,2.490295615,TRUE,-86.31897383,4.835212019,TRUE,27.52876952,14.88877684,16.59883803,18.13625263,15.35665697,12.63999268,10.92993149
5.37,2.53,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.07572235,1.300904997,FALSE,-88.34526741,2.490295615,TRUE,-88.34526741,2.490295615,TRUE,-86.31897383,4.835212019,TRUE,27.52876952,14.88877684,16.59883803,18.13625263,15.35665697,12.63999268,10.92993149
5.37,2.92,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.07572235,1.300904997,FALSE,-88.34526741,2.490295615,TRUE,-88.34526741,2.490295615,TRUE,-86.31897383,4.835212019,TRUE,27.52876952,14.88877684,16.59883803,18.13625263,15.35665697,12.63999268,10.92993149
5.371205,0.2,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.256237164,-28.63685855,FALSE,2.723799672,-31.37369732,TRUE,2.723799672,-31.37369732,TRUE,3.407090688,-29.88412265,TRUE,20.2264083,14.88861503,16.59928117,18.13640804,15.357172,5.337793268,3.627127127
5.375905,0.13,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.255717006,-28.63695064,FALSE,2.72368116,-31.37618544,TRUE,2.72368116,-31.37618544,TRUE,3.407595059,-29.88530325,TRUE,20.22505833,14.88798389,16.60100958,18.13701424,15.35918083,5.337074447,3.624048751
5.378143,0.08,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.255469323,-28.63699448,FALSE,2.723624723,-31.37737021,TRUE,2.723624723,-31.37737021,TRUE,3.407835236,-29.88586542,TRUE,20.22441552,14.88768335,16.6018326,18.13730289,15.36013738,5.336732166,3.62258292
5.38,1.93,"Kennett, James P 1986",90-590,-31.167,163.359,Planktonic foraminifera,,163.3635786,-34.51763438,TRUE,164.2570272,-31.77744994,TRUE,164.2570272,-31.77744994,TRUE,163.0798383,-29.55188621,TRUE,22.12405782,14.88743399,16.60251551,18.1375424,15.36093109,7.23662383,5.521542309
5.38,2.48,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.08725774,1.291671286,FALSE,-88.35157222,2.484212143,TRUE,-88.35157222,2.484212143,TRUE,-86.31876215,4.833332654,TRUE,27.52697363,14.88743399,16.60251551,18.1375424,15.36093109,12.63953965,10.92445813
5.38,2.55,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.08725774,1.291671286,FALSE,-88.35157222,2.484212143,TRUE,-88.35157222,2.484212143,TRUE,-86.31876215,4.833332654,TRUE,27.52697363,14.88743399,16.60251551,18.1375424,15.36093109,12.63953965,10.92445813
5.38,2.63,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.08725774,1.291671286,FALSE,-88.35157222,2.484212143,TRUE,-88.35157222,2.484212143,TRUE,-86.31876215,4.833332654,TRUE,27.52697363,14.88743399,16.60251551,18.1375424,15.36093109,12.63953965,10.92445813
5.38,2.64,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.08725774,1.291671286,FALSE,-88.35157222,2.484212143,TRUE,-88.35157222,2.484212143,TRUE,-86.31876215,4.833332654,TRUE,27.52697363,14.88743399,16.60251551,18.1375424,15.36093109,12.63953965,10.92445813
5.380381,0.15,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.255221639,-28.63703833,FALSE,2.723568282,-31.37855498,TRUE,2.723568282,-31.37855498,TRUE,3.408075419,-29.88642758,TRUE,20.22377271,14.88738282,16.60265562,18.13759154,15.36109393,5.336389885,3.621117089
5.382619,0.17,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.254973954,-28.63708217,FALSE,2.723511838,-31.37973975,TRUE,2.723511838,-31.37973975,TRUE,3.40831561,-29.88698975,TRUE,20.2231299,14.88708229,16.60347864,18.1378802,15.36205048,5.336047604,3.619651259
5.384857,0.07,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.25472627,-28.63712602,FALSE,2.723455391,-31.38092452,TRUE,2.723455391,-31.38092452,TRUE,3.408555808,-29.88755191,TRUE,20.22248708,14.88678176,16.60430165,18.13816885,15.36300702,5.335705323,3.618185428
5.387095,0.1,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.254478585,-28.63716986,FALSE,2.723398941,-31.38210929,TRUE,2.723398941,-31.38210929,TRUE,3.408796012,-29.88811407,TRUE,20.22184427,14.88648123,16.60512467,18.1384575,15.36396357,5.335363042,3.616719597
5.389333,0.16,UniCambridge Hodell this study,1264,-28.53,2.85,bf,,2.2542309,-28.63721371,FALSE,2.723342487,-31.38329406,TRUE,2.723342487,-31.38329406,TRUE,3.409036223,-29.88867623,TRUE,20.22120146,14.8861807,16.60594769,18.13874615,15.36492012,5.335020761,3.615253766
5.39,2.26,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.09879206,1.282436122,FALSE,-88.35787947,2.478134877,TRUE,-88.35787947,2.478134877,TRUE,-86.31855054,4.83145328,TRUE,27.52517774,14.88609113,16.60619298,18.13883218,15.3652052,12.63908662,10.91898477
5.39,2.45,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.09879206,1.282436122,FALSE,-88.35787947,2.478134877,TRUE,-88.35787947,2.478134877,TRUE,-86.31855054,4.83145328,TRUE,27.52517774,14.88609113,16.60619298,18.13883218,15.3652052,12.63908662,10.91898477
5.39,2.52,"Steph, S., Tiedemann, R., Groeneveld, J. 2006",202-1241,5.843,-86.4447,Planktonic foraminifera,,-93.09879206,1.282436122,FALSE,-88.35787947,2.478134877,TRUE,-88.35787947,2.478134877,TRUE,-86.31855054,4.83145328,TRUE,27.52517774,14.88609113,16.60619298,18.13883218,15.3652052,12.63908662,10.91898477
